7_days_ago,6_days_ago,5_days_ago,4_days_ago,3_days_ago,2_days_ago,1_days_ago,0_days_ago,sales_change
0.0,2.08,0.0,0.0,0.0,-2.04,2.08,0.0,-10.53
-4.76,0.0,0.0,0.0,0.0,-2.5,1.28,-1.27,-50.0
0.0,0.0,0.0,2.99,0.0,-5.8,-3.85,0.0,-29.19
0.0,0.0,0.0,2.99,0.0,-4.35,-4.55,-0.79,39.02
5.26,0.0,0.0,-5.0,5.26,0.0,0.0,0.0,-15.25
0.0,0.0,-3.59,3.73,-4.49,2.19,0.0,-2.76,5.44
0.71,0.0,0.35,-0.35,0.0,0.0,0.0,-0.35,8.93
-6.25,13.33,5.88,-5.56,0.53,5.32,0.0,0.0,0.0
0.0,0.0,2.99,0.0,-4.35,-5.3,0.0,0.0,-52.94
0.0,12.77,0.0,0.0,0.0,-8.12,8.84,0.0,50.0
0.0,0.0,0.0,3.74,0.52,0.0,0.51,0.0,-46.15
0.0,0.0,0.0,-0.84,0.0,0.0,-2.95,3.04,16.67
0.0,0.0,2.99,0.0,-4.35,-5.3,0.0,0.0,-16.23
0.0,0.0,0.0,0.0,-4.21,-2.44,7.0,0.0,-17.65
-2.18,2.23,0.0,0.0,-0.2,0.0,0.0,0.0,-30.0
0.0,0.0,0.0,3.74,0.52,0.0,0.51,0.0,8.33
0.0,1.51,8.91,0.0,1.36,0.0,0.0,-2.24,100.0
0.0,0.0,2.99,0.0,-2.9,-6.72,0.0,-1.6,-17.65
0.0,0.0,0.0,4.52,1.44,0.71,0.0,0.0,-46.67
0.0,0.0,0.0,0.0,3.42,0.0,-1.65,0.84,-8.96
0.0,0.0,0.0,-4.49,2.19,0.0,0.0,-0.92,13.64
-5.39,5.7,0.0,0.0,0.0,0.41,0.0,0.0,27.78
0.0,0.0,0.0,0.0,3.42,0.0,-1.65,1.68,-21.82
-1.92,-1.96,0.0,-5.0,0.0,5.26,0.0,0.0,-6.9
1.04,0.0,0.0,-9.02,9.92,0.0,0.0,0.0,-11.11
0.0,0.0,0.21,0.0,0.0,-7.26,7.83,0.0,-20.83
0.0,0.0,-3.59,3.73,-2.4,0.0,0.0,0.0,0.0
3.08,0.0,2.99,0.0,-5.8,-3.85,0.0,0.0,-12.22
2.05,0.0,0.0,0.0,0.0,-4.03,4.2,0.0,0.0
0.0,0.0,-3.54,1.57,0.52,0.0,-0.51,0.0,-29.17
8.4,0.0,0.0,0.0,0.0,-6.98,7.5,0.0,60.0
2.12,0.0,0.0,0.0,-4.61,0.0,4.83,0.0,-53.57
0.0,0.0,0.0,-1.2,-1.21,0.0,0.0,-0.92,-36.36
0.0,0.0,0.0,0.0,-3.5,2.18,1.42,0.0,-57.14
2.08,0.0,0.0,0.0,-2.04,2.08,0.0,0.0,-35.29
0.0,0.0,0.0,0.0,-2.5,1.28,-1.27,0.0,158.33
0.0,0.0,2.99,0.0,-5.8,-3.85,0.0,0.0,-8.78
0.0,0.0,0.0,0.0,-2.65,0.0,-16.3,-3.25,11.11
0.0,0.0,2.99,0.0,-4.35,-4.55,-0.79,0.0,-24.56
0.0,0.0,0.0,0.0,3.45,0.83,0.0,-0.83,-16.36
0.0,-3.59,3.73,-4.49,2.19,0.0,-2.76,1.89,-12.9
0.0,0.35,-0.35,0.0,0.0,0.0,-0.35,0.0,-8.2
13.33,5.88,-5.56,0.53,5.32,0.0,0.0,0.0,-27.27
0.0,2.99,0.0,-4.35,-5.3,0.0,0.0,0.0,25.0
12.77,0.0,0.0,0.0,-8.12,8.84,0.0,0.0,33.33
0.0,0.0,3.74,0.52,0.0,0.51,0.0,0.0,71.43
0.0,0.0,-0.84,0.0,0.0,-2.95,3.04,0.0,-14.29
0.0,2.99,0.0,-4.35,-5.3,0.0,0.0,0.0,4.84
0.0,0.0,0.0,-4.21,-2.44,7.0,0.0,0.0,14.29
0.0,0.0,3.74,0.52,0.0,0.51,0.0,0.0,30.77
1.51,8.91,0.0,1.36,0.0,0.0,-2.24,0.0,900.0
0.0,2.99,0.0,-2.9,-6.72,0.0,-1.6,1.63,-11.9
0.0,0.0,4.52,1.44,0.71,0.0,0.0,0.0,75.0
0.0,0.0,0.0,3.42,0.0,-1.65,0.0,1.68,-12.23
0.0,0.0,0.0,3.42,0.0,-1.65,0.84,0.83,40.98
0.0,0.0,-4.49,2.19,0.0,0.0,-0.92,0.0,-23.0
0.0,0.0,0.0,3.42,0.0,-1.65,1.68,0.0,5.81
-1.96,0.0,-5.0,0.0,5.26,0.0,0.0,0.0,37.04
0.0,0.21,0.0,0.0,-7.26,7.83,0.0,0.0,31.58
0.0,-3.59,3.73,-2.4,0.0,0.0,0.0,-0.92,45.45
0.0,2.99,0.0,-5.8,-3.85,0.0,0.0,0.0,-21.52
0.0,-3.54,1.57,0.52,0.0,-0.51,0.0,0.0,-17.65
0.0,0.0,-1.2,-1.21,0.0,0.0,-0.92,-5.26,-14.29
0.0,0.0,0.0,-3.5,2.18,1.42,0.0,0.0,41.67
0.0,0.0,0.0,-2.5,1.28,-1.27,0.0,0.0,-19.35
0.0,2.99,0.0,-5.8,-3.85,0.0,0.0,0.0,-11.85
0.0,-5.25,5.54,0.0,0.0,0.0,0.0,-4.63,100.0
0.0,0.0,0.0,-2.65,0.0,-16.3,-3.25,0.0,-15.0
0.0,2.99,0.0,-4.35,-4.55,-0.79,0.0,0.0,2.33
0.0,0.0,0.0,3.45,0.83,0.0,-0.83,0.83,28.26
0.0,0.0,0.0,3.42,0.0,-1.65,0.0,1.68,-7.69
-3.59,3.73,-4.49,2.19,0.0,-2.76,1.89,-5.26,18.52
0.35,-0.35,0.0,0.0,0.0,-0.35,0.0,0.0,-10.47
5.88,-5.56,0.53,5.32,0.0,0.0,0.0,0.0,0.0
2.99,0.0,-4.35,-5.3,0.0,0.0,0.0,0.0,-20.0
0.0,3.74,0.52,0.0,0.51,0.0,0.0,0.0,-45.83
0.0,-0.84,0.0,0.0,-2.95,3.04,0.0,0.0,0.0
2.99,0.0,-4.35,-5.3,0.0,0.0,0.0,0.0,-3.47
0.0,0.0,-4.21,-2.44,7.0,0.0,0.0,0.0,0.0
0.0,3.74,0.52,0.0,0.51,0.0,0.0,0.0,-52.94
8.91,0.0,1.36,0.0,0.0,-2.24,0.0,0.0,-10.0
2.99,0.0,-2.9,-6.72,0.0,-1.6,1.63,0.0,29.73
0.0,4.52,1.44,0.71,0.0,0.0,0.0,0.0,-28.57
0.0,0.0,3.42,0.0,-1.65,0.0,1.68,0.0,-9.95
0.0,0.0,3.42,0.0,-1.65,0.84,0.83,-2.48,-18.6
0.0,-4.49,2.19,0.0,0.0,-0.92,0.0,0.0,-23.38
0.0,0.0,3.42,0.0,-1.65,1.68,0.0,0.0,-6.59
0.21,0.0,0.0,-7.26,7.83,0.0,0.0,0.0,4.0
-3.59,3.73,-2.4,0.0,0.0,0.0,-0.92,0.0,-21.88
2.99,0.0,-5.8,-3.85,0.0,0.0,0.0,0.0,25.0
-3.54,1.57,0.52,0.0,-0.51,0.0,0.0,0.0,-14.29
0.0,-1.2,-1.21,0.0,0.0,-0.92,-5.26,5.56,-11.11
0.0,0.0,-3.5,2.18,1.42,0.0,0.0,0.0,-17.65
0.0,0.0,0.0,0.0,0.0,-3.03,-1.04,-0.53,-100.0
0.0,0.0,-2.5,1.28,-1.27,0.0,0.0,0.0,-20.0
2.99,0.0,-5.8,-3.85,0.0,0.0,0.0,0.0,24.37
-5.25,5.54,0.0,0.0,0.0,0.0,-4.63,4.85,-100.0
0.0,0.0,-2.65,0.0,-16.3,-3.25,0.0,0.0,-35.29
2.99,0.0,-4.35,-4.55,-0.79,0.0,0.0,0.0,11.36
0.0,0.0,3.45,0.83,0.0,-0.83,0.83,0.0,-10.17
0.0,0.0,3.42,0.0,-1.65,0.0,1.68,0.0,11.9
3.73,-4.49,2.19,0.0,-2.76,1.89,-5.26,2.94,-20.0
-5.56,0.53,5.32,0.0,0.0,0.0,0.0,0.0,75.0
3.74,0.52,0.0,0.51,0.0,0.0,0.0,0.0,61.54
-0.84,0.0,0.0,-2.95,3.04,0.0,0.0,0.0,25.0
0.0,-4.21,-2.44,7.0,0.0,0.0,0.0,0.0,-50.0
0.0,-0.2,0.0,0.0,0.0,0.0,3.98,4.78,-21.43
3.74,0.52,0.0,0.51,0.0,0.0,0.0,0.0,-25.0
0.0,0.0,0.0,0.0,0.81,6.4,0.0,0.75,40.62
4.52,2.88,0.0,0.0,0.0,0.0,0.0,0.47,0.0
0.0,-2.9,-6.72,0.0,-1.6,1.63,0.0,0.0,16.67
4.52,1.44,0.71,0.0,0.0,0.0,0.0,0.0,-30.0
0.0,3.42,0.0,-1.65,0.0,1.68,0.0,0.0,-19.34
0.0,3.42,0.0,-1.65,0.84,0.83,-2.48,2.54,-30.0
-4.49,2.19,0.0,0.0,-0.92,0.0,0.0,0.0,-6.78
0.0,3.42,0.0,-1.65,1.68,0.0,0.0,0.0,-18.82
0.0,0.0,-2.99,3.08,0.0,0.0,0.0,2.24,28.57
0.0,0.0,0.0,-2.7,2.78,0.0,0.0,-5.79,0.0
3.73,-2.4,0.0,0.0,0.0,-0.92,0.0,0.0,-32.0
0.0,-1.42,0.0,0.0,0.0,0.0,4.61,4.41,9.09
1.57,0.52,0.0,-0.51,0.0,0.0,0.0,0.0,8.33
-1.2,-1.21,0.0,0.0,-0.92,-5.26,5.56,-2.48,-12.5
0.0,-3.5,2.18,1.42,0.0,0.0,0.0,0.0,-50.0
0.0,0.7,0.0,0.0,0.0,0.0,-1.39,1.41,1000.0
0.0,0.0,0.0,-9.34,-1.39,0.0,0.0,-8.03,100.0
0.0,0.0,0.0,0.0,-3.03,-1.04,-0.53,-0.53,100.0
0.0,-2.5,1.28,-1.27,0.0,0.0,0.0,0.0,0.0
0.0,-2.65,0.0,-16.3,-3.25,0.0,0.0,0.0,13.64
0.0,-4.35,-4.55,-0.79,0.0,0.0,0.0,0.0,22.45
0.0,3.45,0.83,0.0,-0.83,0.83,0.0,0.0,-16.98
0.0,3.42,0.0,-1.65,0.0,1.68,0.0,0.0,-41.49
0.0,0.0,0.0,0.0,0.81,6.4,0.0,0.75,-17.07
-4.49,2.19,0.0,-2.76,1.89,-5.26,2.94,2.54,-27.34
-4.21,-2.44,7.0,0.0,0.0,0.0,0.0,0.0,37.5
-0.2,0.0,0.0,0.0,0.0,3.98,4.78,0.0,54.55
0.0,0.0,0.0,0.81,6.4,0.0,0.75,0.0,-20.0
2.88,0.0,0.0,0.0,0.0,0.0,0.47,3.72,-8.33
-2.9,-6.72,0.0,-1.6,1.63,0.0,0.0,0.0,-42.86
1.44,0.71,0.0,0.0,0.0,0.0,0.0,4.24,14.29
3.42,0.0,-1.65,0.0,1.68,0.0,0.0,0.0,-6.85
3.42,0.0,-1.65,0.84,0.83,-2.48,2.54,0.0,22.45
0.0,0.0,0.0,0.0,0.0,0.41,1.43,0.2,100.0
0.0,-4.9,5.15,0.0,0.0,0.0,0.0,-4.9,-40.0
3.42,0.0,-1.65,1.68,0.0,0.0,0.0,0.0,-18.84
0.0,-2.99,3.08,0.0,0.0,0.0,2.24,1.09,-22.22
0.0,0.0,-2.7,2.78,0.0,0.0,-5.79,6.15,50.0
-1.42,0.0,0.0,0.0,0.0,4.61,4.41,3.43,-25.0
-1.21,0.0,0.0,-0.92,-5.26,5.56,-2.48,2.54,-7.14
-3.5,2.18,1.42,0.0,0.0,0.0,0.0,0.0,200.0
0.7,0.0,0.0,0.0,0.0,-1.39,1.41,0.0,-72.73
0.0,0.0,-9.34,-1.39,0.0,0.0,-8.03,8.73,100.0
0.0,0.0,0.0,-3.03,-1.04,-0.53,-0.53,0.0,85.71
-2.5,1.28,-1.27,0.0,0.0,0.0,0.0,0.0,-25.0
0.0,0.0,0.0,0.0,-4.63,4.85,0.0,-4.63,100.0
-2.65,0.0,-16.3,-3.25,0.0,0.0,0.0,0.0,12.0
-4.35,-4.55,-0.79,0.0,0.0,0.0,0.0,0.0,-68.33
3.45,0.83,0.0,-0.83,0.83,0.0,0.0,0.0,-4.55
3.42,0.0,-1.65,0.0,1.68,0.0,0.0,0.0,-14.55
0.0,0.0,0.0,0.81,6.4,0.0,0.75,0.0,0.0
2.19,0.0,-2.76,1.89,-5.26,2.94,2.54,0.0,1.08
0.0,0.0,-0.35,0.0,0.0,0.0,0.35,-0.35,-5.14
0.0,0.0,-2.05,0.0,0.0,0.0,-4.18,-4.37,-63.27
-0.49,0.0,0.0,0.0,-4.95,0.0,0.0,5.21,-66.67
0.0,0.0,-3.04,3.13,0.0,0.0,0.0,-3.04,-22.5
0.0,0.0,0.81,6.4,0.0,0.75,0.0,0.0,-13.89
-6.72,0.0,-1.6,1.63,0.0,0.0,0.0,0.0,-100.0
0.0,-1.65,0.84,0.83,-2.48,2.54,0.0,0.0,-31.67
0.0,0.0,0.0,0.0,0.41,1.43,0.2,0.0,16.67
-4.9,5.15,0.0,0.0,0.0,0.0,-4.9,0.0,16.67
-2.99,3.08,0.0,0.0,0.0,2.24,1.09,0.0,23.81
0.0,-2.7,2.78,0.0,0.0,-5.79,6.15,0.0,0.0
0.0,0.0,0.0,0.0,4.61,4.41,3.43,1.53,22.22
0.0,0.0,-0.92,-5.26,5.56,-2.48,2.54,0.0,30.77
2.18,1.42,0.0,0.0,0.0,0.0,0.0,-5.84,-28.57
0.0,-9.34,-1.39,0.0,0.0,-8.03,8.73,0.0,-33.33
0.0,0.0,-3.03,-1.04,-0.53,-0.53,0.0,0.0,-46.15
0.0,0.0,0.0,-3.76,3.91,0.0,0.0,6.77,44.44
0.0,0.0,0.0,-4.63,4.85,0.0,-4.63,0.0,-100.0
0.83,0.0,-0.83,0.83,0.0,0.0,0.0,0.0,-16.67
0.0,0.0,0.81,6.4,0.0,0.75,0.0,0.0,-14.71
0.0,-2.76,1.89,-5.26,2.94,2.54,0.0,-2.48,35.11
0.0,-0.35,0.0,0.0,0.0,0.35,-0.35,0.0,-9.64
0.0,-2.05,0.0,0.0,0.0,-4.18,-4.37,9.13,100.0
0.0,0.0,0.0,0.0,1.73,3.4,0.82,0.0,100.0
0.0,0.0,0.0,0.0,1.87,1.47,0.0,0.36,-16.67
0.0,-3.04,3.13,0.0,0.0,0.0,-3.04,3.13,67.74
0.0,-2.24,0.0,0.0,0.0,0.0,-7.11,7.65,-15.38
0.0,0.81,6.4,0.0,0.75,0.0,0.0,0.0,-3.23
0.0,0.0,0.0,0.0,0.0,2.33,1.7,8.94,100.0
0.0,0.0,0.0,0.0,0.0,1.35,4.0,-3.85,-20.0
-1.65,0.84,0.83,-2.48,2.54,0.0,0.0,0.0,-80.49
0.0,0.0,0.0,0.41,1.43,0.2,0.0,0.0,214.29
5.15,0.0,0.0,0.0,0.0,-4.9,0.0,5.15,-14.29
0.0,0.0,0.0,-3.12,3.23,0.0,0.0,-3.12,28.24
3.08,0.0,0.0,0.0,2.24,1.09,0.0,0.0,-11.54
-2.7,2.78,0.0,0.0,-5.79,6.15,0.0,0.0,-33.33
0.0,0.0,0.0,4.61,4.41,3.43,1.53,0.0,-18.18
0.0,0.0,0.0,0.0,0.72,5.76,0.0,0.68,0.0
0.0,-0.92,-5.26,5.56,-2.48,2.54,0.0,0.0,-29.41
1.42,0.0,0.0,0.0,0.0,0.0,-5.84,6.2,-13.33
-9.34,-1.39,0.0,0.0,-8.03,8.73,0.0,0.0,425.0
0.0,-3.03,-1.04,-0.53,-0.53,0.0,0.0,0.0,-28.57
0.0,0.0,-3.76,3.91,0.0,0.0,6.77,1.41,-100.0
0.0,0.0,-4.63,4.85,0.0,-4.63,0.0,0.0,100.0
0.0,0.81,6.4,0.0,0.75,0.0,0.0,0.0,-6.9
-2.76,1.89,-5.26,2.94,2.54,0.0,-2.48,2.54,-53.54
-0.35,0.0,0.0,0.0,0.35,-0.35,0.0,0.0,-5.65
-2.05,0.0,0.0,0.0,-4.18,-4.37,9.13,2.09,44.44
0.0,0.0,0.0,1.73,3.4,0.82,0.0,0.0,100.0
0.0,0.0,-4.95,0.0,0.0,5.21,0.0,-4.95,-20.0
0.0,0.0,0.0,1.87,1.47,0.0,0.36,0.0,20.0
-3.04,3.13,0.0,0.0,0.0,-3.04,3.13,0.0,-49.36
-2.24,0.0,0.0,0.0,0.0,-7.11,7.65,0.0,-9.09
0.81,6.4,0.0,0.75,0.0,0.0,0.0,0.0,50.0
0.0,0.0,0.0,0.0,2.33,1.7,8.94,0.0,-80.0
0.0,0.0,0.0,0.0,1.35,4.0,-3.85,0.0,25.0
0.84,0.83,-2.48,2.54,0.0,0.0,0.0,0.0,325.0
0.0,0.0,0.41,1.43,0.2,0.0,0.0,0.0,-63.64
0.0,0.0,-3.12,3.23,0.0,0.0,-3.12,3.23,-61.47
2.78,0.0,0.0,-5.79,6.15,0.0,0.0,0.0,-100.0
0.0,0.0,4.61,4.41,3.43,1.53,0.0,0.0,-22.22
0.0,0.0,0.0,0.72,5.76,0.0,0.68,0.0,400.0
0.0,0.0,0.0,0.0,-6.7,7.18,0.0,-4.9,54.17
-0.92,-5.26,5.56,-2.48,2.54,0.0,0.0,-2.48,16.67
-1.39,0.0,0.0,-8.03,8.73,0.0,0.0,0.0,-85.71
-3.03,-1.04,-0.53,-0.53,0.0,0.0,0.0,0.0,220.0
0.0,-3.76,3.91,0.0,0.0,6.77,1.41,2.78,100.0
0.0,-4.63,4.85,0.0,-4.63,0.0,0.0,-0.81,-66.67
0.81,6.4,0.0,0.75,0.0,0.0,0.0,0.0,11.11
1.89,-5.26,2.94,2.54,0.0,-2.48,2.54,-2.48,23.73
0.0,0.0,0.0,-4.18,-4.37,9.13,2.09,0.0,-30.77
0.0,0.0,1.73,3.4,0.82,0.0,0.0,0.0,0.0
0.0,-4.95,0.0,0.0,5.21,0.0,-4.95,5.21,-75.0
0.0,0.0,1.87,1.47,0.0,0.36,0.0,0.0,-5.56
3.13,0.0,0.0,0.0,-3.04,3.13,0.0,0.0,7.59
0.0,0.0,0.0,2.33,1.7,8.94,0.0,1.54,100.0
0.0,0.0,0.0,1.35,4.0,-3.85,0.0,4.0,-40.0
0.83,-2.48,2.54,0.0,0.0,0.0,0.0,0.0,111.76
0.0,0.41,1.43,0.2,0.0,0.0,0.0,0.0,187.5
0.0,-3.12,3.23,0.0,0.0,-3.12,3.23,0.0,173.81
-0.92,0.0,0.0,0.0,0.0,0.0,-2.48,2.54,30.77
0.0,4.61,4.41,3.43,1.53,0.0,0.0,0.0,-14.29
0.0,0.0,0.72,5.76,0.0,0.68,0.0,0.0,-90.0
0.0,0.0,0.0,0.0,0.0,-4.68,4.91,-4.68,10.0
0.0,0.0,0.0,-6.7,7.18,0.0,-4.9,5.15,64.86
-5.26,5.56,-2.48,2.54,0.0,0.0,-2.48,0.0,-28.57
-1.04,-0.53,-0.53,0.0,0.0,0.0,0.0,0.0,-37.5
-3.76,3.91,0.0,0.0,6.77,1.41,2.78,0.0,-91.67
-4.63,4.85,0.0,-4.63,0.0,0.0,-0.81,0.0,0.0
-5.26,2.94,2.54,0.0,-2.48,2.54,-2.48,0.0,-24.66
0.0,0.0,-4.18,-4.37,9.13,2.09,0.0,0.0,-27.78
0.0,1.73,3.4,0.82,0.0,0.0,0.0,0.0,-50.0
0.0,-2.61,2.68,0.0,0.0,0.0,0.0,-4.48,25.0
-4.95,0.0,0.0,5.21,0.0,-4.95,5.21,0.0,-100.0
0.0,1.87,1.47,0.0,0.36,0.0,0.0,0.0,-29.41
0.0,0.0,0.0,-7.11,7.65,0.0,0.0,1.38,246.15
0.0,0.0,2.33,1.7,8.94,0.0,1.54,0.0,75.0
0.0,0.0,1.35,4.0,-3.85,0.0,4.0,1.28,-66.67
0.0,0.47,3.72,0.0,0.0,0.0,0.0,0.45,-58.33
0.41,1.43,0.2,0.0,0.0,0.0,0.0,0.0,-30.43
0.0,0.0,2.03,3.97,0.0,0.0,0.0,0.64,233.33
0.0,0.0,-5.79,0.0,0.0,6.14,0.0,-4.13,54.55
-3.12,3.23,0.0,0.0,-3.12,3.23,0.0,0.0,-53.91
0.0,0.0,0.0,0.0,0.0,-2.48,2.54,-3.41,0.0
4.61,4.41,3.43,1.53,0.0,0.0,0.0,0.0,33.33
0.0,0.72,5.76,0.0,0.68,0.0,0.0,0.0,600.0
0.0,0.0,0.0,0.0,-4.68,4.91,-4.68,4.91,-36.36
0.0,0.0,-6.7,7.18,0.0,-4.9,5.15,0.0,1.64
5.56,-2.48,2.54,0.0,0.0,-2.48,0.0,1.59,110.0
-1.39,1.41,0.0,0.0,0.0,0.0,0.0,-1.39,-42.86
3.91,0.0,0.0,6.77,1.41,2.78,0.0,1.35,600.0
4.85,0.0,-4.63,0.0,0.0,-0.81,0.0,5.71,0.0
2.94,2.54,0.0,-2.48,2.54,-2.48,0.0,1.59,54.55
0.0,-4.18,-4.37,9.13,2.09,0.0,0.0,0.0,-50.0
0.0,0.0,0.0,0.0,0.0,-5.03,3.53,1.71,-52.94
1.73,3.4,0.82,0.0,0.0,0.0,0.0,0.0,150.0
0.0,0.0,-4.21,4.39,0.0,0.0,0.0,-4.21,140.0
-2.61,2.68,0.0,0.0,0.0,0.0,-4.48,0.0,60.0
1.87,1.47,0.0,0.36,0.0,0.0,0.0,0.0,-16.67
0.0,0.0,-7.11,7.65,0.0,0.0,1.38,0.0,-75.56
0.0,2.33,1.7,8.94,0.0,1.54,0.0,0.0,-14.29
0.0,1.35,4.0,-3.85,0.0,4.0,1.28,0.0,200.0
0.47,3.72,0.0,0.0,0.0,0.0,0.45,0.0,20.0
0.0,2.03,3.97,0.0,0.0,0.0,0.64,0.0,-20.0
0.0,-5.79,0.0,0.0,6.14,0.0,-4.13,4.31,-41.18
3.23,0.0,0.0,-3.12,3.23,0.0,0.0,0.0,58.49
2.24,1.09,0.0,0.0,0.0,0.0,0.0,-2.53,-27.59
0.0,0.0,0.0,0.0,-2.48,2.54,-3.41,-4.49,-47.06
4.41,3.43,1.53,0.0,0.0,0.0,0.0,0.0,12.5
0.72,5.76,0.0,0.68,0.0,0.0,0.0,0.0,-71.43
0.0,0.0,0.0,-4.68,4.91,-4.68,4.91,0.0,-28.57
0.0,-6.7,7.18,0.0,-4.9,5.15,0.0,0.0,-1.61
0.0,0.0,0.0,0.0,0.0,3.05,2.37,0.58,62.5
-2.48,2.54,0.0,0.0,-2.48,0.0,1.59,-5.63,-23.81
0.0,0.0,0.0,0.0,0.0,3.02,2.93,0.63,-50.0
0.0,0.0,6.77,1.41,2.78,0.0,1.35,0.0,-57.14
0.0,-4.63,0.0,0.0,-0.81,0.0,5.71,-5.4,100.0
2.54,0.0,-2.48,2.54,-2.48,0.0,1.59,-6.88,-17.65
0.0,5.21,4.95,4.72,0.0,0.0,0.0,0.0,-30.77
-4.18,-4.37,9.13,2.09,0.0,0.0,0.0,-1.23,41.18
0.0,0.0,0.0,0.0,-5.03,3.53,1.71,0.0,41.67
0.0,-4.21,4.39,0.0,0.0,0.0,-4.21,4.39,-27.27
0.0,5.21,0.0,-4.95,5.21,0.0,0.0,0.0,-50.0
0.0,-7.11,7.65,0.0,0.0,1.38,0.0,0.0,-60.0
2.33,1.7,8.94,0.0,1.54,0.0,0.0,0.0,-20.0
0.0,-4.92,0.0,5.17,0.0,0.0,0.0,-1.23,-3.64
2.03,3.97,0.0,0.0,0.0,0.64,0.0,0.0,83.33
-5.79,0.0,0.0,6.14,0.0,-4.13,4.31,0.0,-57.14
-3.85,4.0,0.0,0.0,0.0,0.0,0.0,2.56,-16.28
-2.02,2.06,-2.82,2.9,0.0,0.0,0.0,0.0,100.0
1.09,0.0,0.0,0.0,0.0,0.0,-2.53,2.96,-39.13
0.0,0.0,0.0,-2.48,2.54,-3.41,-4.49,-3.36,63.64
0.0,-9.02,9.91,0.0,0.0,0.0,0.0,-1.23,17.46
0.0,0.0,-4.68,4.91,-4.68,4.91,0.0,0.0,150.0
-6.7,7.18,0.0,-4.9,5.15,0.0,0.0,0.0,-65.52
0.0,0.0,0.0,-2.56,2.63,0.0,0.0,2.56,-48.03
0.0,0.0,0.0,0.0,3.05,2.37,0.58,0.0,-48.0
2.54,0.0,0.0,-2.48,0.0,1.59,-5.63,0.0,214.29
0.0,0.0,0.0,0.0,3.02,2.93,0.63,0.0,-51.61
0.0,-4.92,5.17,0.0,0.0,0.0,0.0,-2.05,36.28
0.0,-5.84,6.2,0.0,0.0,0.0,0.0,-1.4,25.0
0.0,-6.32,6.75,0.0,0.0,0.0,0.0,-4.31,100.0
0.0,6.77,1.41,2.78,0.0,1.35,0.0,0.0,60.0
-4.63,0.0,0.0,-0.81,0.0,5.71,-5.4,0.0,-100.0
0.0,0.0,0.63,5.03,0.0,0.0,0.0,0.6,5.0
0.0,-2.48,2.54,-2.48,0.0,1.59,-6.88,-6.71,33.93
5.21,4.95,4.72,0.0,0.0,0.0,0.0,0.0,-11.11
-4.37,9.13,2.09,0.0,0.0,0.0,-1.23,0.0,62.5
0.0,0.0,0.0,-5.03,3.53,1.71,0.0,0.0,-47.06
-4.21,4.39,0.0,0.0,0.0,-4.21,4.39,0.0,87.5
5.21,0.0,-4.95,5.21,0.0,0.0,0.0,0.0,100.0
-3.64,3.78,0.0,0.0,0.0,0.0,0.0,-2.09,-50.0
-7.11,7.65,0.0,0.0,1.38,0.0,0.0,0.0,325.0
1.7,8.94,0.0,1.54,0.0,0.0,0.0,0.0,-25.0
4.0,-3.85,0.0,4.0,1.28,0.0,0.0,0.0,100.0
-4.92,0.0,5.17,0.0,0.0,0.0,-1.23,0.0,0.0
0.0,0.0,0.0,0.0,-5.05,5.32,0.0,-6.06,-16.67
0.0,0.0,0.0,0.0,0.0,-3.54,-8.9,13.79,-18.18
0.0,0.0,0.0,0.0,-2.17,-5.7,0.0,-3.36,37.88
0.0,0.0,6.14,0.0,-4.13,4.31,0.0,0.0,166.67
2.06,-2.82,2.9,0.0,0.0,0.0,0.0,0.0,16.67
0.0,0.0,0.0,0.0,0.0,-2.53,2.96,-1.08,-7.14
0.0,0.0,-2.48,2.54,-3.41,-4.49,-3.36,3.47,-36.11
-9.02,9.91,0.0,0.0,0.0,0.0,-1.23,0.0,12.16
0.0,0.0,0.0,0.0,-5.05,-1.06,0.0,6.45,-80.0
0.0,-4.68,4.91,-4.68,4.91,0.0,0.0,0.0,0.0
7.18,0.0,-4.9,5.15,0.0,0.0,0.0,0.0,-100.0
0.0,0.0,-2.56,2.63,0.0,0.0,2.56,0.0,3.8
0.0,0.0,0.0,3.05,2.37,0.58,0.0,0.0,50.0
0.0,0.0,-2.48,0.0,1.59,-5.63,0.0,-4.64,-56.82
0.0,0.0,0.0,3.02,2.93,0.63,0.0,0.0,-6.67
-4.92,5.17,0.0,0.0,0.0,0.0,-2.05,0.84,27.27
-5.84,6.2,0.0,0.0,0.0,0.0,-1.4,1.42,-20.0
-6.32,6.75,0.0,0.0,0.0,0.0,-4.31,4.5,-25.0
0.0,0.0,0.0,0.0,0.0,-4.04,2.11,-10.31,-27.27
6.77,1.41,2.78,0.0,1.35,0.0,0.0,0.0,12.5
0.0,0.0,-0.81,0.0,5.71,-5.4,0.0,0.0,100.0
0.0,0.63,5.03,0.0,0.0,0.0,0.6,0.0,76.19
0.0,0.0,0.0,0.0,0.0,-2.74,2.81,-4.56,-40.74
-2.48,2.54,-2.48,0.0,1.59,-6.88,-6.71,0.0,-32.67
-9.02,9.91,0.0,0.0,0.0,0.0,0.0,-2.05,76.19
9.13,2.09,0.0,0.0,0.0,-1.23,0.0,0.0,-51.28
0.0,0.0,-5.03,3.53,1.71,0.0,0.0,-5.7,66.67
4.39,0.0,0.0,0.0,-4.21,4.39,0.0,0.0,-60.0
0.0,0.0,0.0,-4.48,0.0,0.0,4.69,-4.48,-100.0
